"passID";"passTime";"stationID";"vehicleID";"charge"
"EQO9580889";"2022-10-08 20:54:00";"OO09";"QR03XCJ37459";2.8
"EQP7209544";"2022-10-07 07:05:00";"MR00";"UA13YTK28483";2.8
"EQP8586717";"2020-12-05 23:26:00";"NE13";"PM58XHX45588";1.5
"EQQ2114435";"2021-03-04 16:33:00";"OO12";"RK48BOP88344";2.8
"EQQ4481914";"2020-12-09 00:42:00";"MR08";"KF48RSD79865";2.8
"EQQ7035875";"2021-03-07 03:29:00";"KO00";"PM58XHX45588";2.0
"EQQ9524844";"2019-03-04 08:25:00";"AO03";"BZ76ROL87339";1.0
"EQR5819950";"2022-12-04 01:44:00";"EG10";"DW44ZOO26361";2.5
"EQR9233345";"2019-07-11 15:17:00";"KO01";"JD78PQD35395";1.5
"EQS2929755";"2020-07-02 10:27:00";"NE04";"HA82SCK64299";2.0
"EQS4281054";"2019-01-07 08:36:00";"MR02";"VL67TFO75321";2.5
"EQS6350029";"2020-10-06 02:11:00";"MR02";"QN23UHH39091";2.8
"EQT0619107";"2020-09-01 23:13:00";"OO07";"AY38OQF67603";2.8
"EQT9846654";"2021-11-12 23:27:00";"AO13";"YX66XYW62640";2.8
"EQU0571654";"2020-04-01 21:41:00";"NE10";"EZ65FLV39493";1.0
"EQU5218211";"2020-09-07 06:56:00";"NE12";"NY14GZR94632";2.8
"EQU6398318";"2022-09-05 19:16:00";"EG04";"CM15YCB60994";2.0
"EQV3488306";"2022-12-03 00:56:00";"GF00";"PF04UCA93312";3.1
"EQW0172168";"2022-09-06 00:25:00";"MR07";"EZ65FLV39493";2.8
"EQW4606014";"2023-06-09 18:35:00";"EG01";"CM15YCB60994";2.0
"EQX7279954";"2020-10-03 07:29:00";"MR02";"QO68DIC93032";2.5
"EQY1632832";"2021-03-05 12:19:00";"AO03";"RR73DWB65452";2.8
"EQZ5444137";"2021-12-03 09:07:00";"MR06";"EZ65FLV39493";2.8
"ERA2449320";"2021-07-01 17:03:00";"GF00";"UF84JOS00561";2.8
"ERA7171416";"2021-05-03 09:47:00";"NE02";"PM58XHX45588";1.5
"ERB4992051";"2022-01-09 13:47:00";"NE05";"EG95RTB75032";2.8
"ERB6700230";"2020-04-05 19:31:00";"NE08";"EV77EDV52985";1.0
"ERB7698230";"2020-05-10 06:39:00";"AO14";"YL27IFD65117";2.0
"ERD8070780";"2019-10-25 16:52:00";"KO06";"ED51EWW52190";2.8
"ERD9314751";"2023-01-05 08:00:00";"NE08";"FY47TUN40300";1.0
"ERE2235030";"2021-10-02 04:18:00";"AO12";"QH15HWX24570";2.8
"ERF1460412";"2019-04-02 09:08:00";"NE11";"NO82BAX82566";3.1
"ERF3729559";"2019-06-12 13:57:00";"EG11";"VL67TFO75321";13.0
"ERF7765825";"2020-11-11 03:24:00";"AO15";"OC94ASJ72024";1.0
"ERF8043448";"2020-10-24 12:32:00";"AO06";"OC94ASJ72024";1.0
"ERG3242218";"2019-12-26 17:57:00";"NE11";"PM58XHX45588";1.5
"ERG3787205";"2020-09-03 20:22:00";"OO04";"VJ92OYV94295";2.5
"ERG5197352";"2021-08-08 11:12:00";"AO06";"QP02SYE47964";2.8
"ERH1394316";"2019-11-29 19:58:00";"AO09";"PE73VJU23485";2.8
"ERH1877814";"2021-10-15 20:48:00";"GF00";"BM25PHF40639";13.0
"ERH1942754";"2021-11-07 10:58:00";"OO09";"LC72NRN52084";3.1
"ERH7920733";"2021-11-09 15:27:00";"NE01";"NY14GZR94632";2.8
"ERI9542143";"2021-03-02 05:22:00";"GF00";"CK97FAU13897";2.5
"ERJ0888594";"2019-01-03 00:32:00";"AO09";"SY96JDQ97089";1.5
"ERJ2766054";"2023-04-09 02:24:00";"AO15";"BM25PHF40639";13.0
"ERK3666045";"2022-01-01 19:05:00";"EG05";"IN99SEN20660";2.8
"ERL7308334";"2021-02-02 12:10:00";"NE05";"NZ35XLQ89678";1.5
"ERL8569520";"2019-10-22 07:04:00";"KO04";"KB55KTM48860";2.5
"ERM3643080";"2020-12-04 04:13:00";"NE13";"HA82SCK64299";2.5
"ERM6673911";"2019-02-07 01:29:00";"MR07";"UA13YTK28483";2.8
"ERM7109293";"2022-06-05 20:32:00";"NE10";"PE73VJU23485";1.0
"ERN0845143";"2020-11-03 06:25:00";"NE04";"OY94SZK34436";2.5
"ERN2081032";"2019-05-03 00:04:00";"EG03";"EC02LZC49528";2.8
"ERO0793418";"2020-03-10 19:04:00";"GF00";"PF04UCA93312";3.1
"ERO7837308";"2020-11-07 09:47:00";"MR04";"KF48RSD79865";2.8
"ERP9448807";"2020-02-11 16:47:00";"EG00";"PE73VJU23485";2.5
"ERQ7359465";"2020-12-20 06:25:00";"OO01";"LC72NRN52084";3.1
"ERQ7695212";"2020-02-06 19:36:00";"NE11";"PM58XHX45588";1.5
"ERQ7720731";"2021-10-28 17:15:00";"EG07";"CM15YCB60994";1.0
"ERR1760692";"2020-09-04 13:04:00";"EG11";"TV81MAQ99005";2.8
"ERR9323599";"2020-10-18 13:39:00";"EG03";"EC02LZC49528";2.8
"ERS3523475";"2022-03-01 14:35:00";"MR01";"HE38BQH01623";2.8
"ERS5788967";"2020-10-22 06:54:00";"AO08";"BM25PHF40639";13.0
"ERT0381925";"2019-09-07 23:11:00";"GF00";"UF84JOS00561";2.8
"ERT0668866";"2019-12-30 05:09:00";"MR04";"QN23UHH39091";2.8
"ERT4506457";"2020-08-07 16:01:00";"EG11";"EM54HQI58682";2.0
"ERT8608740";"2020-10-24 16:59:00";"MR05";"QO68DIC93032";2.5
"ERU7247446";"2020-08-03 21:43:00";"OO04";"QW79CHL42244";3.1
"ERU7871863";"2019-11-11 00:29:00";"NE08";"OY94SZK34436";2.5
"ERV1484984";"2021-03-02 05:16:00";"NE13";"UP28MBM38391";1.0
"ERV2610440";"2021-03-02 01:57:00";"AO00";"PE73VJU23485";2.8
"ERV7081207";"2020-04-06 21:22:00";"OO05";"VJ92OYV94295";2.5
"ERV8198756";"2020-12-17 00:35:00";"AO04";"LG64ARC91224";13.0
"ERW2239172";"2021-07-07 16:32:00";"EG02";"CR31GMR97972";1.5
"ERW5752365";"2019-09-09 02:55:00";"MR08";"QO77TFN61853";1.25
"ERW6290667";"2020-10-07 02:20:00";"GF00";"UF84JOS00561";2.8
"ERX1390163";"2022-01-05 16:43:00";"EG02";"CM15YCB60994";2.0
"ERX4846571";"2019-07-10 05:53:00";"AO09";"BZ76ROL87339";1.0
"ERX6798475";"2019-05-03 08:50:00";"KO08";"RV87TIY76692";2.5
"ERY2860960";"2021-03-10 08:41:00";"GF00";"MA30QLI76818";2.5
"ERY5564474";"2022-01-01 09:57:00";"OO04";"IC95TLY24827";2.0
"ERY7956963";"2022-03-04 00:19:00";"OO11";"AY38OQF67603";2.8
"ERZ7058862";"2020-10-11 17:48:00";"MR03";"KF48RSD79865";2.8
"ESA3425011";"2020-09-08 18:48:00";"AO03";"UA13YTK28483";2.8
"ESA7453025";"2022-08-04 21:38:00";"KO07";"VL67TFO75321";1.25
"ESB0024004";"2019-03-02 23:15:00";"MR08";"QO68DIC93032";2.5
"ESB6581212";"2021-11-08 19:52:00";"AO18";"IC95TLY24827";2.8
"ESB9483639";"2020-01-03 12:25:00";"GF00";"XF28DGK65250";2.0
"ESC0259398";"2021-05-01 18:58:00";"OO09";"RK48BOP88344";2.8
"ESC5259823";"2021-04-07 17:10:00";"AO01";"IW53OQE31439";2.8
"ESE2360767";"2020-05-11 06:17:00";"MR07";"AT19HLV57173";2.8
"ESE3129996";"2019-03-03 06:21:00";"GF00";"CK97FAU13897";2.5
"ESE7337932";"2020-07-11 15:18:00";"OO13";"RK48BOP88344";2.8
"ESG3132094";"2023-02-08 01:17:00";"KO05";"DO24BCW15511";1.25
"ESG5583997";"2022-06-06 17:18:00";"EG05";"TV81MAQ99005";2.8
"ESH5244378";"2021-10-18 19:51:00";"NE00";"QP02SYE47964";2.8
"ESH6577472";"2021-04-01 08:20:00";"NE06";"EV77EDV52985";1.0
"ESI4922400";"2020-12-09 21:58:00";"GF00";"KW50MJG67260";2.2
"ESI6875470";"2019-04-12 16:08:00";"OO10";"XV40HUQ04740";1.0
"ESI6922573";"2021-05-02 00:23:00";"NE09";"QP02SYE47964";2.8
"ESJ2154959";"2022-10-02 08:32:00";"EG00";"IN99SEN20660";2.8
"ESJ9117205";"2023-01-03 13:31:00";"KO03";"MQ65WJJ60020";1.25
"ESK9425540";"2019-11-30 08:48:00";"OO00";"AT19HLV57173";2.8
"ESL0212431";"2021-08-11 08:51:00";"EG01";"EC02LZC49528";2.8
"ESL5465196";"2022-06-09 07:09:00";"NE10";"QP02SYE47964";2.8
"ESL5907594";"2022-06-07 06:36:00";"AO12";"HT62RDI04611";2.8
"ESM1187352";"2021-05-05 05:05:00";"NE08";"EV77EDV52985";1.0
"ESM3668569";"2022-12-09 22:23:00";"MR07";"HE38BQH01623";2.8
"ESN5639249";"2019-03-04 01:05:00";"GF00";"PF04UCA93312";3.1
"ESN6725770";"2023-06-04 16:19:00";"GF00";"IO09FGE68100";2.8
"ESO0066417";"2019-04-08 22:09:00";"AO08";"DV04FQL29609";3.1
"ESO0883483";"2020-08-12 20:52:00";"MR05";"UA13YTK28483";2.8
"ESO3909151";"2023-01-05 23:08:00";"NE04";"QO77TFN61853";2.8
"ESO5948580";"2022-09-06 05:19:00";"EG02";"XE59BZM26378";2.5
"ESO7653354";"2019-11-28 17:19:00";"EG01";"TE24LCO18661";1.25
"ESP0531750";"2020-10-14 09:17:00";"EG06";"IW53OQE31439";2.8
"ESP0789091";"2022-04-03 08:19:00";"OO09";"WG11QVY31890";1.0
"ESP6409899";"2019-07-05 05:12:00";"MR00";"RR98KQE80731";1.25
"ESP7243297";"2020-09-07 14:31:00";"NE11";"NZ35XLQ89678";1.5
"ESQ6331127";"2021-07-08 16:53:00";"OO08";"RK48BOP88344";2.8
"ESQ6998712";"2020-12-23 16:14:00";"KO07";"KB55KTM48860";2.5
"ESQ7898866";"2022-07-03 03:01:00";"OO07";"QR03XCJ37459";2.8
"ESR1943866";"2021-05-06 09:56:00";"EG03";"TV81MAQ99005";2.8
"ESR3623683";"2022-01-04 15:20:00";"GF00";"QN12NTR81378";2.8
"ESS0107564";"2019-09-03 03:39:00";"NE09";"IA29IQS63679";1.0
"ESS5108392";"2022-09-08 19:26:00";"MR00";"QO68DIC93032";2.5
"ESS6218237";"2021-10-04 10:39:00";"AO19";"HT62RDI04611";2.8
"ESU0766637";"2019-10-26 07:37:00";"OO01";"EM54HQI58682";2.8
"ESU1503273";"2020-04-01 14:06:00";"NE12";"NY14GZR94632";2.8
"ESU2816206";"2020-04-12 07:19:00";"EG07";"TV81MAQ99005";2.8
"ESV9705796";"2022-01-01 03:08:00";"GF00";"PF04UCA93312";3.1
"ESW0722061";"2021-03-10 04:12:00";"AO02";"MX39VOS38645";2.8
"ESW1983503";"2019-11-29 14:04:00";"AO11";"HT62RDI04611";2.8
"ESW3486315";"2019-11-06 05:40:00";"GF00";"MA30QLI76818";2.5
"ESW5931381";"2023-06-07 04:20:00";"MR04";"QO68DIC93032";2.5
"ESX2025222";"2022-11-05 17:32:00";"KO04";"ED51EWW52190";2.8
"ESX7640703";"2020-11-03 13:50:00";"AO15";"BZ76ROL87339";1.0
"ESY6085135";"2021-08-11 22:20:00";"EG06";"TV81MAQ99005";2.8
"ESY6088078";"2022-06-04 23:30:00";"MR06";"HA82SCK64299";1.5
"ESY8335117";"2020-02-01 22:13:00";"NE12";"NO82BAX82566";3.1
"ETA1137480";"2020-11-03 23:54:00";"GF00";"MA30QLI76818";2.5
"ETA3763606";"2022-02-07 03:05:00";"OO04";"WY00MLL63827";2.0
"ETB1113112";"2020-11-03 23:08:00";"GF00";"PF04UCA93312";3.1
"ETB4592190";"2019-10-27 23:27:00";"MR00";"IZ65WAT29135";2.0
"ETB5574020";"2021-03-09 11:09:00";"OO13";"WG11QVY31890";1.0
"ETB6436145";"2021-08-09 09:46:00";"MR00";"JO50FSF60755";1.25
"ETC5408571";"2020-04-06 03:44:00";"KO04";"IX01MVL33676";2.5
"ETC9566463";"2019-07-03 22:31:00";"GF00";"CK97FAU13897";2.5
"ETC9854045";"2022-12-06 21:21:00";"OO09";"DV04FQL29609";3.1
"ETD1662011";"2021-10-30 13:45:00";"MR05";"EZ65FLV39493";2.8
"ETE1168782";"2021-07-08 01:06:00";"KO08";"WY00MLL63827";1.0
"ETE4067560";"2022-04-05 16:55:00";"OO12";"QR03XCJ37459";2.8
"ETF6993586";"2023-06-03 08:08:00";"NE16";"OY94SZK34436";2.5
"ETF9905636";"2020-08-11 00:26:00";"GF00";"SL09NOT64494";2.5
"ETG8606264";"2022-12-09 17:25:00";"GF00";"UF84JOS00561";2.8
"ETH9514252";"2020-10-07 09:18:00";"AO03";"PE73VJU23485";2.8
"ETH9623413";"2023-06-02 02:36:00";"OO08";"JF94VYA88954";1.25
"ETI9762428";"2019-03-06 08:56:00";"GF00";"QN12NTR81378";2.8
"ETJ3519970";"2020-02-04 18:21:00";"KO06";"BI87HYL81972";1.25
"ETJ5200944";"2021-07-02 18:12:00";"EG07";"JD78PQD35395";1.0
"ETJ5980178";"2021-08-03 16:23:00";"AO19";"LM86GYO69819";2.8
"ETK5046637";"2022-03-09 04:27:00";"KO03";"QW79CHL42244";2.8
"ETK5560762";"2019-11-22 12:57:00";"KO04";"DP11ENT03275";2.8
"ETK6385361";"2021-07-02 08:29:00";"OO13";"QR03XCJ37459";2.8
"ETK7901448";"2020-06-09 18:41:00";"GF00";"UF84JOS00561";2.8
"ETL7227382";"2022-08-02 13:32:00";"AO09";"HT62RDI04611";2.8
"ETL8345069";"2021-02-07 02:31:00";"AO17";"PE73VJU23485";2.8
"ETM4084526";"2021-04-10 02:06:00";"KO06";"ED51EWW52190";2.8
"ETN1225111";"2020-05-02 23:50:00";"EG07";"XE59BZM26378";2.5
"ETN2065819";"2021-03-08 07:32:00";"MR03";"KF48RSD79865";2.8
"ETN5255250";"2020-01-04 03:37:00";"OO13";"IZ65WAT29135";3.1
"ETO7806800";"2021-06-10 19:16:00";"GF00";"WU78BMX13511";1.0
"ETO8526776";"2021-04-08 16:07:00";"KO00";"JO50FSF60755";2.2
"ETP3353359";"2020-11-05 18:55:00";"OO04";"JF94VYA88954";2.8
"ETP3773157";"2022-07-08 04:47:00";"OO10";"EE22TMX10817";2.0
"ETP9935875";"2021-01-03 14:15:00";"NE02";"RR73DWB65452";1.25
"ETQ2761182";"2021-12-02 02:02:00";"MR07";"IZ65WAT29135";2.0
"ETR6606121";"2020-04-08 03:20:00";"EG01";"TE24LCO18661";1.25
"ETS2160370";"2022-04-05 18:30:00";"OO00";"HA82SCK64299";1.25
"ETS6210343";"2020-02-06 10:10:00";"MR04";"IZ65WAT29135";2.0
"ETS6267558";"2021-02-01 19:33:00";"NE08";"IA29IQS63679";1.0
"ETS6276279";"2021-06-11 00:54:00";"KO08";"QO77TFN61853";2.2
"ETS8155218";"2021-10-06 06:31:00";"NE01";"NO82BAX82566";3.1
"ETT1316410";"2019-11-04 09:25:00";"GF00";"IO09FGE68100";2.8
"ETT4301494";"2021-01-09 18:21:00";"OO05";"RK48BOP88344";2.8
"ETT8119626";"2021-03-10 14:08:00";"NE09";"JV67MTI17124";2.5
"ETT8136548";"2019-02-09 00:59:00";"NE01";"JE65QJK64802";1.0
"ETT9090121";"2020-12-04 10:05:00";"GF00";"CP56DAO45598";2.8
"ETU4919649";"2023-03-06 08:14:00";"KO05";"YH66OKD41942";2.8
"ETU9169459";"2020-11-10 16:17:00";"MR00";"QN23UHH39091";2.8
"ETV0313096";"2019-11-03 06:47:00";"EG01";"EC02LZC49528";2.8
"ETV1222323";"2021-05-05 23:33:00";"MR07";"QO68DIC93032";2.5
"ETX0712848";"2020-11-14 12:00:00";"NE04";"NY14GZR94632";2.8
"ETX2123188";"2021-10-03 00:02:00";"EG01";"HE38BQH01623";2.0
"ETX7877640";"2020-03-09 05:36:00";"EG01";"DW44ZOO26361";2.5
"ETY4942810";"2019-10-21 23:56:00";"MR01";"JO50FSF60755";1.25
"ETZ6538306";"2019-06-08 20:51:00";"OO03";"EM54HQI58682";2.8
"ETZ8904710";"2021-10-21 15:13:00";"MR01";"IZ65WAT29135";2.0
"EUA3607117";"2021-01-06 17:03:00";"AO10";"SL09NOT64494";2.8
"EUC3144075";"2020-03-07 05:19:00";"KO01";"MA30QLI76818";1.5
"EUC3659944";"2022-08-09 10:24:00";"OO11";"AY38OQF67603";2.8
"EUC4492461";"2023-06-06 16:02:00";"OO05";"UA13YTK28483";2.5
"EUC6310919";"2019-04-06 22:29:00";"OO04";"AY38OQF67603";2.8
"EUD6686142";"2020-11-25 09:00:00";"NE06";"QP02SYE47964";2.8
"EUE3305234";"2021-10-07 04:39:00";"AO12";"YX66XYW62640";2.8
"EUE4070251";"2022-07-06 07:17:00";"OO03";"AY38OQF67603";2.8
"EUE9398838";"2021-11-05 22:39:00";"MR07";"EZ65FLV39493";2.8
"EUF1584653";"2021-10-13 21:08:00";"OO10";"IC95TLY24827";2.0
"EUF3604214";"2023-01-10 00:45:00";"OO12";"VJ92OYV94295";2.5
"EUF8014968";"2021-08-04 00:23:00";"AO10";"XF28DGK65250";2.8
"EUF9604678";"2021-05-11 04:18:00";"EG09";"HT62RDI04611";1.5
"EUF9826717";"2020-05-10 20:40:00";"OO05";"RK48BOP88344";2.8
"EUG0914939";"2022-04-03 18:20:00";"AO16";"SY96JDQ97089";1.5
"EUG2845465";"2023-06-07 08:26:00";"AO17";"BZ76ROL87339";1.0
"EUG7528365";"2021-06-05 03:31:00";"MR06";"IZ65WAT29135";2.0
"EUI0966689";"2021-02-08 23:50:00";"MR06";"UA13YTK28483";2.8
"EUI1313647";"2020-06-09 07:09:00";"EG10";"CM15YCB60994";2.0
"EUI1791700";"2020-01-09 22:58:00";"KO09";"QN23UHH39091";2.5
"EUI7006150";"2019-10-28 16:08:00";"MR06";"QO68DIC93032";2.5
"EUI8580300";"2019-08-06 06:50:00";"OO13";"IC95TLY24827";2.0
"EUI9675541";"2021-06-06 07:36:00";"NE14";"FY47TUN40300";1.0
"EUJ3450492";"2019-10-26 03:27:00";"MR02";"BI87HYL81972";1.0
"EUJ3608072";"2019-04-10 14:22:00";"AO19";"EG95RTB75032";2.8
"EUJ6989603";"2020-10-11 03:57:00";"AO09";"DV04FQL29609";3.1
"EUL0257001";"2022-08-08 07:22:00";"MR07";"EZ65FLV39493";2.8
"EUL2283699";"2021-05-01 15:03:00";"NE06";"EV77EDV52985";1.0
"EUL3216021";"2021-06-05 00:52:00";"EG02";"CM15YCB60994";2.0
"EUM1350318";"2019-11-30 05:23:00";"NE05";"BI87HYL81972";2.2
"EUN7259541";"2022-03-03 08:08:00";"MR07";"RR98KQE80731";1.25
"EUO7309491";"2021-02-04 14:03:00";"NE03";"IA29IQS63679";1.0
"EUO7943061";"2020-10-09 12:42:00";"KO06";"XE59BZM26378";2.0
"EUO9645708";"2021-07-01 21:10:00";"EG08";"IN99SEN20660";2.8
"EUP1028228";"2019-12-07 16:01:00";"EG08";"CR31GMR97972";1.25
"EUP5308191";"2019-10-18 01:31:00";"MR06";"QH15HWX24570";3.1
"EUQ2284537";"2020-10-20 04:40:00";"KO06";"WY00MLL63827";1.0
"EUQ8626183";"2020-12-16 08:30:00";"KO03";"RV87TIY76692";2.5
"EUQ8875480";"2020-10-08 03:33:00";"EG04";"ZY93PCY41868";2.0
"EUR3276644";"2021-02-07 16:54:00";"AO17";"HT62RDI04611";2.8
"EUS1023607";"2020-10-06 22:45:00";"KO09";"QO68DIC93032";2.5
"EUT0733196";"2021-01-03 11:04:00";"OO13";"AT19HLV57173";2.8
"EUU1834450";"2022-12-04 11:16:00";"KO01";"QW79CHL42244";2.8
"EUU6674093";"2021-07-04 11:58:00";"AO02";"RR73DWB65452";2.8
"EUU8531054";"2021-05-08 06:40:00";"OO11";"VJ92OYV94295";2.5
"EUU9777262";"2022-02-03 13:09:00";"AO02";"DP11ENT03275";3.1
"EUW0987329";"2020-04-12 06:49:00";"OO09";"QU94IGC75528";1.0
"EUW3367372";"2022-03-04 19:08:00";"OO12";"RK48BOP88344";2.8
"EUX9032329";"2021-06-02 17:52:00";"NE04";"IA29IQS63679";1.0
"EUX9945661";"2021-01-06 04:56:00";"KO03";"JO50FSF60755";2.2
"EUY6035080";"2021-10-04 22:08:00";"KO03";"ED51EWW52190";2.8
"EUZ2809809";"2022-06-08 00:02:00";"GF00";"LM86GYO69819";2.8
"EUZ5302832";"2021-01-04 13:10:00";"KO06";"KB55KTM48860";2.5
"EVA6594862";"2021-01-01 23:51:00";"EG04";"MU06LHX94338";1.5
"EVB2423441";"2022-05-05 02:53:00";"AO01";"PE73VJU23485";2.8
"EVB5478452";"2019-11-29 05:56:00";"KO07";"KB55KTM48860";2.5
"EVB6051168";"2021-06-09 12:50:00";"NE04";"PD45WOT56494";2.0
"EVC9197250";"2023-01-05 10:20:00";"OO13";"XV40HUQ04740";1.0
"EVD5373899";"2020-07-01 14:34:00";"NE00";"EG95RTB75032";2.8
"EVD9759681";"2019-12-28 19:35:00";"AO14";"YL27IFD65117";2.0
"EVE2910112";"2020-03-07 20:32:00";"OO05";"VJ92OYV94295";2.5
"EVE3923562";"2020-12-11 01:10:00";"OO05";"QN12NTR81378";2.5
"EVE9965821";"2021-02-08 02:30:00";"MR08";"BI87HYL81972";1.0
"EVG7058056";"2019-10-19 02:56:00";"NE07";"NZ35XLQ89678";1.5
"EVG7515347";"2022-03-09 13:06:00";"EG09";"CK97FAU13897";2.0
"EVH2150105";"2021-04-12 02:29:00";"KO06";"QW79CHL42244";2.8
"EVH2772794";"2023-04-02 16:18:00";"OO00";"EZ65FLV39493";1.5
"EVJ5223670";"2023-05-06 22:55:00";"AO01";"VX68BAR38623";2.8
"EVJ6155761";"2022-08-04 14:58:00";"OO01";"IC95TLY24827";2.0
"EVK4227357";"2020-10-02 01:57:00";"OO13";"BK77KNV91142";2.8
"EVL5395088";"2020-12-17 07:53:00";"KO09";"QW79CHL42244";2.8
"EVM1283898";"2020-10-11 23:00:00";"KO02";"ED51EWW52190";2.8
"EVM2337619";"2020-06-01 06:18:00";"NE05";"MP14WFM40909";1.25
"EVM4831266";"2021-01-06 22:46:00";"MR00";"RR98KQE80731";1.25
"EVM7404972";"2019-11-01 02:03:00";"AO09";"OC94ASJ72024";1.0
"EVM7566937";"2022-05-03 06:16:00";"EG03";"UF84JOS00561";2.2
"EVM8592827";"2021-01-01 16:57:00";"GF00";"IO09FGE68100";2.8
"EVO4878630";"2022-06-05 14:47:00";"OO08";"BK77KNV91142";2.8
"EVO9832246";"2020-04-05 00:51:00";"NE13";"NZ35XLQ89678";1.5
"EVP5178620";"2019-04-12 06:14:00";"GF00";"BY85QGR11636";2.5
"EVP8682589";"2019-03-08 22:59:00";"OO04";"JF94VYA88954";2.8
"EVS6513180";"2020-01-09 19:15:00";"KO03";"JO50FSF60755";2.2
"EVT0521427";"2020-01-02 07:38:00";"MR08";"HR53SRO94328";13.0
"EVT3343257";"2021-01-07 05:41:00";"AO11";"OC94ASJ72024";1.0
"EVT3997204";"2020-12-12 05:07:00";"GF00";"CP56DAO45598";2.8
"EVT4139884";"2022-01-04 02:28:00";"OO04";"AY38OQF67603";2.8
"EVT8289261";"2023-02-07 14:43:00";"GF00";"LM86GYO69819";2.8
"EVU4915606";"2019-03-07 16:08:00";"KO00";"WY00MLL63827";1.0
"EVU5528909";"2019-05-12 17:05:00";"GF00";"WU78BMX13511";1.0
"EVU5999550";"2019-11-12 04:24:00";"GF00";"CP56DAO45598";2.8
"EVV0977460";"2020-11-15 22:07:00";"EG12";"QR03XCJ37459";1.0
"EVW0625734";"2019-03-06 21:58:00";"KO06";"QO77TFN61853";1.5
"EVW1738288";"2020-03-01 19:24:00";"MR02";"QO68DIC93032";2.5
"EVX5433940";"2019-11-17 14:15:00";"OO11";"AY38OQF67603";2.8
"EVY2893915";"2020-11-11 10:06:00";"NE04";"OY94SZK34436";1.25
"EVZ1481466";"2020-01-01 05:45:00";"NE05";"PD45WOT56494";2.0
"EVZ5248886";"2022-01-02 22:31:00";"EG12";"LG64ARC91224";1.0
"EVZ6803476";"2020-10-21 04:04:00";"GF00";"CK97FAU13897";2.5
"EVZ8619925";"2023-04-04 10:59:00";"MR08";"HE38BQH01623";2.8
"EWA3396165";"2023-02-09 19:26:00";"EG02";"MU06LHX94338";1.5
"EWA4356251";"2020-12-05 06:51:00";"AO13";"MX39VOS38645";2.8
"EWA6383205";"2021-03-11 21:01:00";"OO02";"JF94VYA88954";2.8
"EWB4236010";"2021-11-08 11:43:00";"AO12";"OC94ASJ72024";1.0
"EWC0059954";"2020-01-01 10:36:00";"MR02";"EZ65FLV39493";2.8
"EWC3284545";"2022-05-07 06:46:00";"MR00";"UA13YTK28483";2.8
"EWD0043168";"2019-12-24 13:51:00";"AO02";"DP11ENT03275";3.1
"EWD5243214";"2019-02-10 02:47:00";"MR00";"KF48RSD79865";2.8
"EWF3560793";"2020-09-09 10:03:00";"GF00";"BY85QGR11636";2.5
"EWF9631603";"2021-12-09 22:24:00";"MR01";"EZ65FLV39493";2.8
"EWG5603592";"2022-04-07 06:43:00";"NE06";"EV77EDV52985";2.8
"EWG6930701";"2020-10-05 00:53:00";"GF00";"MA30QLI76818";2.5
"EWG7989721";"2021-04-02 18:19:00";"OO01";"LC72NRN52084";3.1
"EWG8667793";"2023-05-05 21:46:00";"NE04";"FY47TUN40300";1.0
"EWH3146737";"2019-12-08 20:15:00";"KO07";"VX68BAR38623";1.25
"EWH4239139";"2019-08-09 18:01:00";"NE04";"QP02SYE47964";2.8
"EWH9665034";"2021-03-11 13:42:00";"EG11";"TV81MAQ99005";2.8
"EWI4792605";"2023-03-09 09:24:00";"MR01";"QH15HWX24570";3.1
"EWI6180465";"2023-03-07 20:21:00";"GF00";"LM86GYO69819";2.8
"EWK5112961";"2021-04-05 19:15:00";"AO18";"HW75BKT77773";2.8
"EWK7275729";"2019-11-14 20:35:00";"MR04";"UA13YTK28483";2.8
"EWK9198355";"2019-06-10 13:38:00";"OO07";"IC95TLY24827";3.1
"EWL1106935";"2019-02-11 20:24:00";"GF00";"UF84JOS00561";2.8
"EWL2388179";"2019-08-05 12:46:00";"MR04";"BI87HYL81972";1.0
"EWM1508075";"2019-12-31 04:23:00";"MR04";"LC72NRN52084";2.8
"EWM6849848";"2020-06-03 21:44:00";"GF00";"SL09NOT64494";2.5
"EWM8439103";"2022-03-01 18:56:00";"MR08";"BI87HYL81972";1.0
"EWN2849200";"2020-11-11 09:40:00";"GF00";"QN12NTR81378";2.8
"EWN8461397";"2020-09-02 08:32:00";"AO01";"RR73DWB65452";2.8
"EWO4061255";"2020-02-01 02:28:00";"KO04";"MQ65WJJ60020";1.25
"EWO6144221";"2020-04-09 14:02:00";"NE05";"OC94ASJ72024";2.8
"EWP4351555";"2022-03-04 18:10:00";"AO09";"PF04UCA93312";2.8
"EWP5507689";"2021-09-04 13:19:00";"NE01";"YX66XYW62640";1.5
"EWP6013215";"2023-07-03 22:56:00";"OO10";"XV91YMP27722";2.8
"EWQ2052163";"2020-06-01 05:16:00";"NE08";"NZ35XLQ89678";1.5
"EWQ2447164";"2021-04-08 14:07:00";"KO06";"JO50FSF60755";2.2
"EWQ4836017";"2022-12-06 23:47:00";"OO00";"AT19HLV57173";2.8
"EWQ9852342";"2020-12-09 14:13:00";"KO09";"KB55KTM48860";2.5
"EWR2508893";"2019-03-01 18:58:00";"AO12";"DP11ENT03275";3.1
"EWR5309219";"2020-02-06 05:15:00";"EG07";"CM15YCB60994";2.0
"EWR8013818";"2019-08-01 20:52:00";"NE08";"ZY93PCY41868";1.25
